Site;Tech;Date;Hive2;Hive;ID;BeeType;MB;CX;AL;ME;OTH;LO;OL;Brain;MBr;CXr;ALr;MEr;OTHr;LOr;OLr;MBRi;MBL;ALRi;ALL;MERi;MEL;LORi;LOL;OLRi;OLL;ALSD;MBSD;LOSD;MESD;CXSD;OLSD;MBRL;ALRL;OLRL;>RAL. >ROL. >RMB;>RAL. >ROL. <RMB;>RAL. <ROL. <RMB;<RAL. <ROL. <RMB;>RAL. <ROL. >RMB;<RAL. >ROL. >RMB;<RAL. >ROL. <RMB;<RAL. <ROL. >RMB;>RAL. >ROL;>RAL. <ROL;<RAL. >ROL;<RAL. <ROL;;
A;CTScanUS;07/09/2020;H5;H4;93;Forager;0.152516235675116;0.00207472890722473;0.0290909944090374;0.13505679604361;0.158895524565459;0.040384964568436;0.175441760612046;0.518019244168883;0.294421949361775;0.00400511936685567;0.0561581345413361;0.260717719590316;0.306736721374884;0.077960355764833;0.338678075355149;NA;NA;0.0149016782561404;0.0141823523820588;0.0679694104636377;0.0670873855799727;0.0200843064349474;0.0203006581334886;0.0880537168985851;0.0873880437134613;NA;NA;NA;NA;NA;NA;NA;0.000719325874081651;0.000665673185123755;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;;
A;CTScanUS;07/09/2020;H5;H4;94;Forager;0.127189376334053;0.00366072940402874;0.0273032171066671;0.129500399713111;0.128603022466209;0.0418839355591079;0.171384335272219;0.458140680583177;0.277620787073854;0.00799040460534725;0.0595957055634358;0.282665140210355;0.280706402894648;0.0914215596523604;0.374086699862716;NA;NA;0.0135067145728153;0.0137965025338519;0.0651631991380003;0.0643372005751111;0.0212729053145226;0.0206110302445854;0.0864361044525229;0.0849482308196965;NA;NA;NA;NA;NA;NA;NA;-0.000289787961036601;0.00148787363282638;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
A;CTScanUS;07/09/2020;H7;H6;95;Forager;0.141807859440214;0.00357589642890153;0.0263221049250389;0.134881281268537;0.164345471340207;0.0457150993980225;0.180596380666559;0.516647712800921;0.274476893880796;0.00692134377120416;0.0509478785502367;0.261070121722402;0.318099678500917;0.0884840835744449;0.349554205296847;NA;NA;0.0134315316604035;0.0128905732646354;0.0696085891729554;0.0652726920955815;0.0237716237817377;0.0219434756162848;0.0933802129546931;0.0872161677118663;NA;NA;NA;NA;NA;NA;NA;0.00054095839576814;0.00616404524282677;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;;
A;CTScanUS;07/09/2020;H7;H6;96;Forager;0.138021324712728;0.00354060317581086;0.0306787385544836;0.147234394851313;0.174863159609317;0.048027709942711;0.195262104794024;0.542365930846364;0.254480078601812;0.00652807076264126;0.0565646490859213;0.271466894355908;0.322408082189902;0.0885522250038154;0.360019119359723;NA;NA;0.0151379738304035;0.0155320600092855;0.0749512345348119;0.0722831603165016;0.0241614394540091;0.0238662704887019;0.099112673988821;0.0961494308052035;NA;NA;NA;NA;NA;NA;NA;-0.000394086178881991;0.00296324318361749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
A;CTScanUS;07/09/2020;H7;H6;97;Forager;0.129962010037572;0.00323926487271417;0.0254510050846372;0.135845740731321;0.17112596633415;0.0439662227175393;0.179811963448861;0.509590209777934;0.255032391800082;0.00635660734951277;0.0499440621037991;0.266578395983156;0.335810937986273;0.0862776047771771;0.352856000760333;0.0655690773648512;0.0643633351680205;0.0128587704511833;0.0125909684300442;0.0675660384172813;0.068278752661483;0.0221052208500869;0.0218610018674524;0.0896712592673682;0.0901397545289354;NA;NA;NA;NA;NA;NA;0.00120574219683067;0.000267802021139081;-0.000468495261567184;NA;NA;NA;NA;ALL;NA;NA;NA;NA;ALL;NA;NA;;
A;CTScanUS;07/09/2020;H7;H6;98;Forager;0.122630574976197;0.0024427909480454;0.0219816360673453;0.13077416123288;0.15277510915194;0.0401955615239222;0.170969722756802;0.47079983390033;0.260472850978443;0.00518859772699611;0.0466899826307051;0.277770194074804;0.324501195946223;0.085377178642828;0.363147372717632;NA;NA;0.010842813268482;0.0111388227988633;0.062576098134883;0.0681980630979973;0.0201674300632273;0.0200281314606949;0.0827435281981103;0.0882261945586922;NA;NA;NA;NA;NA;NA;NA;-0.000296009530381339;-0.00548266636058194;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;;
A;CTScanUS;07/09/2020;H7;H6;99;Forager;0.146466338403966;0.00393818787691242;0.0280074767204821;0.150430166761389;0.184492753746602;0.0467324663979147;0.197162633159304;0.560067389907267;0.261515562311559;0.00703163217120083;0.0500073334480686;0.268592975545847;0.329411704861355;0.0834407916619684;0.352033767207816;NA;NA;0.0141603510482969;0.0138471256721853;0.0758325124823678;0.0745944887876002;0.0234787664189752;0.0232536999789395;0.099311278901343;0.0978481887665396;NA;NA;NA;NA;NA;NA;NA;0.00031322537611163;0.00146309013480339;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;;
A;CTScanUS;07/09/2020;H7;H6;100;Forager;0.147807705337163;0.0025425225363902;0.0245469598288902;0.136171201390578;0.154286199638677;0.0412181775380857;0.177389378928663;0.506572766269783;0.291779809691635;0.00501906676727296;0.0484569275400355;0.268808768369631;0.304568681760735;0.0813667458706897;0.350175514240321;NA;NA;0.0110671903532463;0.0134797694756439;0.0683046526867208;0.0678665487038567;0.0208705583426308;0.0203476191954549;0.0891752110293516;0.0882141678993116;NA;NA;NA;NA;NA;NA;NA;-0.00241257912239765;0.000961043130039932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1018;Forager;0.114936014837785;0.00299338836176224;0.0232734678888283;0.130747221320964;0.147687912752828;0.0377859882727971;0.168533209593761;0.457423993434963;0.251268006242279;0.00654401256760451;0.0508794208936425;0.285833762980238;0.32286874950259;0.0826060478136451;0.368439810793884;NA;NA;0.0120067922137564;0.011266359115389;0.0651989488554265;0.065548272465537;0.0185437496662088;0.0192422386065883;0.0837426985216353;0.0847905110721253;NA;NA;NA;NA;NA;NA;NA;0.000740433098367381;-0.00104781255048997;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1019;Forager;0.131460564734989;0.00336845781498541;0.027491763916166;0.133257508275637;0.164694759273431;0.0427158381313891;0.175973346407026;0.502988892146598;0.261358783041823;0.00669688310731851;0.0546568012642185;0.264931314301865;0.327432199487678;0.0849240187970978;0.349855333098962;0.0632172368000548;0.0682419031713132;0.0142289559792517;0.0132628079369143;0.0669061081227727;0.0663514001528644;0.0219760290167525;0.0207398091146366;0.0888821371395251;0.087091209267501;NA;NA;NA;NA;NA;NA;-0.00502466637125842;0.000966148042337429;0.00179092787202415;NA;ALL;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1020;Forager;0.138859643156073;0.00287580547722888;0.0243746914639661;0.131194733456829;0.142071692761543;0.0389147170979549;0.170109450554784;0.478291283413595;0.290324427752525;0.00601266545504253;0.0509620231629612;0.274298817491475;0.297040104405769;0.0813619617322275;0.355660779223702;0.0701876373228066;0.0686688396926991;0.0118438986339511;0.0125274683824194;0.0642207288097762;0.0669740046470527;0.0186118407104946;0.0203028763874603;0.0828325695202708;0.087276881034513;NA;NA;NA;NA;NA;NA;0.00151879763010755;-0.00068356974846826;-0.00444431151424218;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;ALL;;
B;CTScanUS;27/08/2020;H18b;H8;1021;Forager;0.127711550688344;0.00312772673223796;0.0246368239088804;0.126474897118537;0.147050330348083;0.0389647187633625;0.1654396158819;0.467966047559445;0.272907727717407;0.00668366166423784;0.0526466055333872;0.270265113843481;0.31423290453439;0.0832639867070974;0.353529100550578;NA;NA;0.0122357784209738;0.0124010454879065;0.0635694074092282;0.0629054897093089;0.0196148579784463;0.0193498607849163;0.0831842653876745;0.0822553504942251;NA;NA;NA;NA;NA;NA;NA;-0.00016526706693271;0.000928914893449359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1022;Forager;0.139690768651003;0.00325151981860561;0.025014698647334;0.129750679437279;0.154049220554946;0.0412243322824731;0.170975011719753;0.492981219391641;0.283359209552419;0.00659562614295554;0.0507416868297805;0.263195988677615;0.312484967977176;0.083622520820054;0.34681850949767;0.0694140909591047;0.070274936371645;0.0123947175636408;0.0126199810836932;0.0653642549552397;0.0643864244820398;0.020410806199208;0.0208135260832651;0.0857750611544477;0.0851999505653049;NA;NA;NA;NA;NA;NA;-0.000860845412540279;-0.000225263520052369;0.000575110589142863;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1025;Forager;0.0982029491767515;0.0027120785074967;0.0242928341885824;0.132891846867338;0.129354098512465;0.037739570485572;0.170631417352911;0.425193377738206;0.230960674174036;0.00637845895419036;0.0571336136931549;0.312544488755327;0.304224160781989;0.0887586036413022;0.40130309239663;0.0480094723947164;0.050186828366853;0.012196992538355;0.0120958416502274;0.0667007002011832;0.0661911466661554;0.0194744744331576;0.0182650960524143;0.0861751746343408;0.0844562427185697;NA;NA;NA;NA;NA;NA;-0.00217735597213664;0.000101150888127609;0.00171893191577113;NA;ALL;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;;
B;CTScanUS;27/08/2020;H17;H7;1037;Forager;0.124842629563737;0.00306796751887839;0.0304403414312489;0.133478905893837;0.159520698082769;0.045925172227957;0.179404078121794;0.497275714718428;0.251053139875183;0.0061695502677334;0.0612142128205177;0.268420318835431;0.320789238969963;0.0923535392311713;0.360773858066603;0.0639861649981327;0.0608564645656043;0.0150530169802032;0.0153873244510457;0.0675530610909201;0.0659258448029173;0.0226551878619064;0.0232699843660506;0.0902082489528265;0.0891958291689679;NA;NA;NA;NA;NA;NA;0.00312970043252831;-0.00033430747084259;0.00101241978385855;NA;NA;NA;NA;NA;ALL;NA;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H19;H9;1038;Forager;0.122453388764433;0.00295241571557825;0.0249885298818077;0.142126557305413;0.152901165140696;0.0425980782381429;0.184724635543556;0.48802013504607;0.250918722345079;0.00604978258796544;0.0512038911661887;0.291230929010738;0.313309132473113;0.087287542416916;0.378518471427654;NA;NA;0.0120124317091742;0.0129760981726334;0.0753199998313109;0.0668065574741019;0.0218183078170639;0.020779770421079;0.0971383076483747;0.087586327895181;NA;NA;NA;NA;NA;NA;NA;-0.000963666463459171;0.00955197975319375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H19;H9;1039;Forager;0.125931501788821;0.00320244112166545;0.0291360093983394;0.156490343494527;0.163285558863897;0.0466960932059927;0.20318643670052;0.524741947873243;0.239987487753201;0.00610288759007128;0.0555244525741203;0.298223429875915;0.311173062351289;0.0889886798554033;0.387212109731318;0.063315641962987;0.062615226682077;0.0142891048743192;0.0148469045240201;0.077246387470983;0.0792439560235442;0.0234415144500873;0.0232545787559055;0.10068790192107;0.10249853477945;NA;NA;NA;NA;NA;NA;0.00070041528090993;-0.000557799649700919;-0.0018106328583793;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;ALL;;
B;CTScanUS;27/08/2020;H19;H9;1040;Forager;0.131240464477603;0.00332859634136723;0.0293983009123494;0.149612087615039;0.171832276611241;0.0464776771273956;0.196089764742434;0.531889403084995;0.246743897728362;0.00625806102182361;0.0552714544449226;0.281284204474235;0.323060161782885;0.0873822205477715;0.368666425022007;0.0654789619817913;0.0657501059036498;0.0142044275561346;0.0151938733562148;0.0737281952751811;0.0758838923398576;0.0230484996459892;0.0234291774814064;0.0967766949211703;0.0993130698212639;NA;NA;NA;NA;NA;NA;-0.00027114392185848;-0.0009894458000802;-0.0025363749000936;NA;NA;NA;ALL;NA;NA;NA;NA;NA;NA;NA;ALL;;
B;CTScanUS;27/08/2020;H18b;H8;1043;Forager;0.129384291507591;0.00304540516067893;0.0301010758527189;0.144864098602129;0.161381306186433;0.0420976612234578;0.186961759825587;0.510873838533009;0.253260750010457;0.00596116874847989;0.0589207620009574;0.283561395545544;0.315892680372604;0.0824032433219573;0.365964638867502;NA;NA;0.0148593295358137;0.0152417463169052;0.0731565201649121;0.071707578437217;0.0211305848614946;0.0209670763619633;0.0942871050264067;0.0926746547991803;NA;NA;NA;NA;NA;NA;NA;-0.00038241678109149;0.00161245022722642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1044;Forager;0.125313684056355;0.0031550969870952;0.0239898487162563;0.131945988218111;0.146228369763266;0.0387337896260011;0.170679777844112;0.469366777367084;0.266984563243489;0.00672202878267981;0.0511110923760465;0.281114886226636;0.311543928574439;0.0825235007967086;0.363638387023345;NA;NA;0.0115882107822318;0.0124016379340244;0.0661400640368072;0.0657861385432466;0.0191667432984176;0.0195670463275835;0.0853068073352248;0.0853531848708301;NA;NA;NA;NA;NA;NA;NA;-0.000813427151792619;-0.0000463775356052271;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;;
B;CTScanUS;27/08/2020;H18b;H8;1045;Forager;0.132938790320099;0.00351653570496261;0.0292264737549751;0.159098149674982;0.186667194383817;0.0467064138413025;0.205804563516284;0.558153557680138;0.238176015347165;0.00630030151483481;0.0523627832391673;0.285043690012913;0.334436987483632;0.0836802224022885;0.368723912415202;NA;NA;0.0142849171218338;0.0149415566331413;0.0818518247534105;0.0772463249215713;0.0239649676225432;0.0227414462187593;0.105816792375954;0.0999877711403305;NA;NA;NA;NA;NA;NA;NA;-0.000656639511307509;0.00582902123562316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1046;Forager;0.120811860755883;0.00306264150670426;0.0258668083635129;0.133918744450346;0.1482132346994;0.04020435192229;0.174123096372636;0.472077641698137;0.25591523530177;0.00648758008468155;0.054793546820955;0.283679489603912;0.313959445667145;0.0851647025215359;0.368844192125448;0.0628671709644577;0.0578118893250386;0.0130117548740826;0.0128550534894303;0.0672764946738102;0.0666422497765357;0.0197450076030966;0.0204593443191934;0.0870215022769068;0.0871015940957291;NA;NA;NA;NA;NA;NA;0.00505528163941913;0.00015670138465229;-0.0000800918188222782;NA;NA;NA;NA;ALL;NA;NA;NA;NA;ALL;NA;NA;;
B;CTScanUS;27/08/2020;H18b;H8;1048;Forager;0.11722571891842;0.00368754408660768;0.0254984159490887;0.134198648184919;0.14849449073172;0.0388179948922965;0.173016643077215;0.467922812763051;0.250523624240952;0.00788066746486025;0.0544927822572324;0.28679654961143;0.317348260613477;0.0829581158120481;0.369754665423478;NA;NA;0.0126186067952084;0.0128782261092823;0.0673601306899816;0.0668385174949369;0.0204537277286059;0.0183642671636907;0.0878138584185875;0.0852027846586275;NA;NA;NA;NA;NA;NA;NA;-0.00025961931407386;0.00261107375995995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H17;H7;1055;Forager;0.133889800471079;0.00305197970676129;0.026151323650923;0.132800768762012;0.160474045884254;0.0412883895384743;0.174089158300486;0.497656308013503;0.269040697998036;0.0061327057602141;0.052548964475727;0.266852377079501;0.322459583652861;0.0829656710336604;0.349818048113162;0.0667972161389464;0.0670805543306949;0.0129232290440907;0.0132280946068323;0.0672353614544547;0.0655654073075571;0.0207590337961162;0.0205293557423581;0.0879943952505709;0.0860947630499152;NA;NA;NA;NA;NA;NA;-0.0002833381917485;-0.000304865562741669;0.00189963220065568;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;ALL;NA;;
B;CTScanUS;27/08/2020;H17;H7;1057;Forager;0.125236538035247;0.00314779842078804;0.0227940366662856;0.122126569544694;0.148986769716366;0.0389328547274296;0.161059424272123;0.46122456711081;0.271530501551013;0.00682487153818884;0.0494206906823533;0.264787650644274;0.323024358068445;0.0844119275157255;0.349199578159999;0.0610988195812907;0.0641364521801413;0.0113266609942762;0.0114673756720094;0.0602569057782952;0.0618696637663984;0.0192736371753244;0.0196570015729283;0.0795305429536195;0.0815266653393267;NA;NA;NA;NA;NA;NA;-0.00303763259885067;-0.000140714677733219;-0.00199612238570714;NA;NA;NA;ALL;NA;NA;NA;NA;NA;NA;NA;ALL;;
B;CTScanUS;27/08/2020;H17;H7;1058;Forager;0.147339182139641;0.00361536985390969;0.0318551739945225;0.150379821993133;0.167721441063854;0.0459942284553688;0.196374050448502;0.546905217500429;0.26940533281624;0.00661059675099343;0.0582462426306939;0.274965052775374;0.306673689877026;0.0840990851496725;0.359064137925046;NA;NA;0.0159463436772528;0.0159088303172696;0.0754287618835482;0.0749510601095847;0.0238765413503289;0.0221176871050399;0.0993053032338771;0.0970687472146247;NA;NA;NA;NA;NA;NA;NA;0.0000375133599832093;0.00223655601925239;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;;
B;CTScanUS;27/08/2020;H17;H7;1059;Forager;0.145672396453904;0.00408307762915371;0.0343267840404927;0.148797459163713;0.18563822122814;0.0462268708991953;0.195024330062908;0.564744809414598;0.25794375446302;0.00722995158359425;0.0607828234421049;0.263477338229903;0.32871169089729;0.0818544413840882;0.345331779613992;0.0728203711177608;0.0728493347275807;0.0173425548962911;0.0169842291442016;0.0729397075210626;0.0758577516426499;0.0228750791851777;0.0233517917140176;0.0958147867062403;0.0992095433566674;NA;NA;NA;NA;NA;NA;-0.0000289636098199514;0.00035832575208946;-0.00339475665042709;NA;NA;ALL;NA;NA;NA;NA;NA;NA;ALL;NA;NA;;
B;CTScanUS;27/08/2020;H17;H7;1061;Forager;0.143834233179222;0.00302304432583502;0.0289574408754868;0.130637932461378;0.161227817272815;0.040293698822796;0.170931631284174;0.507974166937533;0.28315265330591;0.00595117728931041;0.0570057352523751;0.257174362328238;0.31739373331684;0.0793223385073263;0.336496700835564;NA;NA;0.0147760392213078;0.0141418330111706;0.0661977066546174;0.0644402258067602;0.0202096052792092;0.0200840935435868;0.0864073119338266;0.0845243193503471;NA;NA;NA;NA;NA;NA;NA;0.00063420621013722;0.00188299258347954;NA;NA;NA;NA;NA;NA;NA;NA;ALL;NA;NA;NA;;
Steivjen2007;Confocal;NA;NA;NA;NA;Forager;0.0744152593333333;0.00242473222222222;0.0201914424444444;0.107829737333333;NA;0.0334568796666667;0.141286617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00172530369612281;0.00338586328808337;0.00239164553480193;0.00596025605156222;0.000184126169755808;0.00830162105151205;;;;;;;;;;;;;;;;;
Gowda2019;Microscope;NA;NA;NA;NA;Forager;0.16242766948321;0.00355487939666126;0.0466944587310968;0.243320573731057;NA;0.0704783404782373;0.313798914209295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00332885682104841;0.0117902837820115;0.00576960935427353;0.025969497833363;0.000491633873939784;0.0314632795024278;;;;;;;;;;;;;;;;;
Menzel2005;Confocal;NA;NA;NA;NA;Forager;0.08312;0.00232;0.0217;0.1143;NA;0.0331;0.1474;NA;NA;NA;NA;NA;NA;NA;NA;0.0415;0.006459;0.0109;0.0108;0.0573;0.057;0.0166;0.0165;0.0739;0.0735;0.00404;0.012563;0.00379;0.01701;0.00041;0.0208;;;;;;;;;;;;;;;;;
Haddad2004NMR;NMR;NA;NA;NA;NA;Forager;0.0458;NA;0.014;0.0599;NA;0.0195;0.0794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;
Haddad2004;Confocal;NA;NA;NA;NA;Forager;0.0417;NA;0.0108;0.0573;NA;0.0165;0.0738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;
Mares2005;Microscope;NA;NA;NA;NA;Forager;0.1216;0.00256;0.0256;0.1216;NA;0.032;0.098304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;
Gronenberg2010;Microscope;NA;NA;NA;NA;Forager;NA;0.00213236282194848;NA;0.126424134871339;NA;NA;0.22990397812161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0170866312280252;0.000877619744475962;0.0171860149707956;;;;;;;;;;;;;;;;;
Greco2017;CTScan;NA;NA;NA;NA;Forager;NA;NA;0.023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;
Maleszka2009;Microscope;NA;NA;NA;NA;Forager;0.177064142651905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.010254343553758;NA;NA;NA;NA;;;;;;;;;;;;;;;;;
Withers1993;Microscope;NA;NA;NA;NA;Forager;0.146666666666667;NA;0.0352713178294572;NA;NA;NA;0.2464;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;
Durst1994;Microscope;NA;NA;NA;NA;Forager;0.1196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;
